128,3/22/2011 22:53:18,Unnamed,22-03-11,Daily Mail,state that Fukushima has reached 'boiling point' and temperatures have increased (despite the fact that all publications and news state that temps are decreasing) and claim radiation found in Reyjavik is from Japan....basic geography and understanding of physics dictates that thisis quite simply impossible.,9,http://www.dailymail.co.uk/news/article-1368716/Japan-nuclear-crisis-Fukushima-heats-AGAIN-aftermath-earthquake-tsunami.html
129,3/22/2011 23:05:04,Andrew Gilligan,20-03-2011,Telegraph,totally untrue account...the country is not in meltdown...no food shortage across the whole f japan at all...rubbish. Tokyo did not just 'suffer a feW broken windows' but goon with it...the whole article is a lie,10,http://www.dailymail.co.uk/news/article-1368716/Japan-nuclear-crisis-Fukushima-heats-AGAIN-aftermath-earthquake-tsunami.html
130,3/22/2011 23:18:34,Pertri Saraste (Tokyo) / Miia Hakkarainen (Helsinki),18-03-2011,MTV3 TV channel&online news - Finland,"Use of fearmongering headline to grab clicks ""MTV3 Reporter in Japan: There really is danger of death here soon"". Quoting death toll at 16 600 ""according to latest reports"" without citing source (on 18 March).Exaggerating ""...everyone who can, is leaving Tokyo"".Grossly misinforming ""If radiation is at levels presented by the US and EU, there really is fear of death here soon"".He is interviewed for a Finnish national breakfast TV show by phone from a Tokyo hotel lobby waiting for bus to airport.",9,http://www.mtv3.fi/uutiset/ulkomaat.shtml/2011/03/1292862/mtv3n-toimittaja-japanissa-taalla-on-todellakin-pian-kuoleman-vaara
131,3/22/2011 23:29:10,Timo Myllyniemi,12/3/2011,Ilta-Sanomat tabloid online - Finland,"Use of scary photo-montage with false implications. The Tokyoite father/daughter pair are in Shibuya and fire in Ariake/Daiba area (7-8 km apart). I'm reporting this as a 10 as there is an element that ""our nationals are in immediate danger of fires"" element built into the picture. No Finns have been hurt. The text of the article is on the ok side, and mainly about the aftershocks.",10,http://www.iltasanomat.fi/ulkomaat/Suomalaismies%20Japanista%20ISlle%20J%C3%A4lkij%C3%A4ristykset%20piinaavat%20koko%20ajan/art-1288375413327.html
132,3/22/2011 23:38:08,Nancy Grace,21-03-2011,CNN ,Where to start? Blatant sensationalism with very little regard to facts. Crosses the line from ignorance to blatant racism.,10,http://www.cnn.com/video/?/video/crime/2011/03/21/ng.japan.radiation.hln
133,3/22/2011 23:48:18,Nancy Grace,21-03-2011,CNN's HLN,Fear mongering based on unproven claim (actually proven otherwise at time of report). Argues with pseudo-science as sole evidence that harmful radiations from Fukushima are reaching the US West coast. This is imo a typical exemple of harmful and plain wrong journalism looking for scoop though scandal. Sad and scary.,9,http://www.cnn.com/video/?/video/crime/2011/03/21/ng.japan.radiation.hln
134,3/23/2011 0:37:58,Simona Ravizza,22-03-2011,Corriere della Sera,"The article is inaccurate. It says that Italians coming from Japan have been checked at Niguarda hospital in Milan and ""their level of radioactivity is not high"". The fact is that the author doesn't say what has been found in their urine and how much radioactivity they absorbed in Japan, if they did. «Sono lievemente alterati solo i valori delle urine - spiega il direttore sanitario del Niguarda, Giuseppe Gianduso -. I pazienti stanno espellendo dall'organismo la radioattività assorbita in Giappone. Ma in una quantità minima, che non comporta pericoli per la salute». Radiations exists in nature and can be absorbed when you are on a long haul flight. It should be clarified what is detected (is it really ""radioactivity"" from Fukushima?) and what is the connection with Japan, otherwise common people can think that all Italians who are coming or will come from Japan are ""contaminated"", whether the level of contamination is low or high. Moreover, the instruments used to check the Italians are described as ""having names too scary to be said"". This is bad journalism, aimed at making sensationalism and fear of the nuclear.",7,http://www.corriere.it/salute/11_marzo_22/ravizza_esami_giappone_c0eaabce-5453-11e0-a5ef-46c31ce287ee.shtml
135,3/23/2011 0:55:29,Robert Hetkämper,15-03-2011,ARD Morgenmagazin,"Compares situation in japanese government to the last chaotic days in the ""Führerbunker"" (Nazi HQ in Berlin at the end of WW II) at the very end of the Nazi regime in Germany. Distasteful and useless comment",9,http://www.youtube.com/watch?v=kb4Mj6o74fw&feature=player_embedded
136,3/23/2011 2:22:07,N.A.,22/03/2011,http://www.repubblica.it/esteri/,"The usual, catastrofism and scaremongering.The first (on line) page title is :""Giappone, sale la radioattività a FukushimaDue scosse oltre i 6 gradi. 'Nube attesa in Italia' """"Japan, radioactivity increasing in Fukushima, new quakes of over 6 degrees.(radioactive) Cloud expected over Italy"".Opening the article will give you some more equilibrate reporting, but even then it is not a good read. There are mentions of ""new and high levels of radioactive elements in 47 prefectures, including Tokio"". Then there is a mention of the notorious ""cloud"" that seems to be flying over Iceland and is expected over France and Italy tomorrow, but it seems to be balically unmeasurable since it should be ""at least 10 thousend times smaller than the natural background"".Now, I admit I like Repubblica, but I'm tempted to say I liked, since the reporting over the Japanese disaster has been simply shameful. ",7,http://www.repubblica.it/esteri/2011/03/22/news/giappone_22_marzo-13933612/?ref=HREC1-3
137,3/23/2011 5:06:14,Felix Salmon,14-03-2011,reuters,"intellectual bigotry, blatant reverse discrimination, grossly offensive",10,http://blogs.reuters.com/felix-salmon/2011/03/14/dont-donate-money-to-japan/
138,3/23/2011 5:09:25,VIENNA,3/22/2011,Kyodo News,"Excessive, fear mongering news headline.",9,original news: http://english.kyodonews.jp/news/2011/03/80057.htmlscreen capture: http://i170.photobucket.com/albums/u274/Invince_Z/japan%20quake/02B-1.png
139,3/23/2011 5:33:17,Dana Kennedy,22-03-2010,AOLNews,"Interviews one Chernobyl liquidator (so that makes her an expert right?) which does nothing but spout bitter statements about her mistreatment and lies by the Soviet/Ukranian government and extrapolates that to saying that all government are lying to their citizens, and implying that the government is letting its citizens die. And that the citizens should run away...",8,http://www.aolnews.com/2011/03/22/chernobyl-cleanup-survivors-message-for-japan-run-away-as-qui/
140,3/23/2011 6:58:40,DER SPIEGEL,20-03-2010,11/2011,"Instead of writing about the disaster in Japan, the SPIEGEL takes this as an opportunity to push forward a left-wing anti-nuclear power agenda and titles its 11/2011 magazine: ""The End of the Nuclear Energy Age"". In the wake of the biggest disaster in the history of modern Japan, the SPIEGEL has nothing better to do than to feed the neurotic German mind with fears about Nuclear Energy. 10 out of 10 Points for this, because the magazine with a long history has its lowest moment in 50 years of publication history.",10,http://www.spiegel.de/spiegel/print/index-2011-11.html 
141,3/23/2011 7:03:14,CBSNews.com staff,22-03-2011,CBS News,"""Japan's medical system unprepared for health crisis""Conflates damaged medical facilities in remote areas with the entire health industry of Japan. Fails to point out the benefits of universal healthcare for the long-term.",7,http://www.cbsnews.com/8301-503543_162-20045987-503543.html
142,3/23/2011 7:15:34,Garth Brae,18/3/2011 approx,TV1 News New Zealand,"Garth and his handlers seemed so terrified of the then-relatively minor leaks from the Fukushima Daichi reactors that he abandoned his pursuit of real, vital, human-oriented stories north of Sendai and scarpered - first west from Sendia, then back to Tokyo and, within a day more, off to Hong Kong -- where he stayed.This gross overreaction meant that NZ's view of the earthquake and tsunami story was (and continues to be) largely dominated by overblown meltdown and radiation fears -- instead of the very real, very concrete and very awful effects already being felt from the quake and especially tsunami.",4,""
143,3/23/2011 7:16:05,Thilo Thielke,12/3/2011,"http://www.spiegel.de/panorama/gesellschaft/0,1518,750649,00.html","Facing the boring reality, this reporter takes the standard exaggeration route. He claims that ""people are buying up all the bycicles from the bycicle stores in order to be able to escape in case of a mass panic."" That's very new to me and anybody who actually was in Tokyo at that time. Fact is: people may buy some bycicles in order to stay mobile when the trains are failing again, but by no means to escape a mass panic. That is the fantasy of the author. Later, he goes on to claim that Tokyo resembles a ""ghost town"" and that most of the shops are closed. Note that this article is from the 12th of March, day two after the earthquake. anybody who was actually in Tokyo can confirm that this is, again, a product of fantasy and fiction. ",7,"http://www.spiegel.de/panorama/gesellschaft/0,1518,750649,00.html "
144,3/23/2011 7:29:01,Spiegel Online,20-03-2010,www.spiegel.de,"During the early days of the earthquake, the Spiegel Online, an online Version of the German Spiegel Magazine, was a gigantic pile of sensationalism, with headlines and articles mainly about the Fukushima Power plant that read like Roland Emmerich himself wrote them whilst on Cocaine. It really was that much of a sensationalist, speculative mess that the SPIEGEL ONLINE made the SUN-like tabloid online format of BILD.DE look like the Time Magazine. In these days, the online formats of the German newspapers showed their biggest weakness: lack of quality control and wild speculation. In fact, the news that SPIEGEL ONLINE and BILD.DE produced had little difference in terms of the content and information value. Only BILD had a more sensationalist design, which makes it at least straightforward in its trashy makeup. The SPIEGEL, however, tries to give an impression of sincere Journalism, which in this case failed spectacularly. 10 out of 10 points on the shame scale, because trying to look like a honest news magazine whilst making up wild stories is cheap sensationalism. ",10,www.spiegel.de
